timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/05 21:23:11.686, 0, 0, 351, 16303, 21.29
2026/04/05 21:23:12.687, 0, 0, 351, 16303, 21.15
2026/04/05 21:23:13.687, 0, 0, 351, 16303, 20.97
2026/04/05 21:23:14.687, 0, 0, 351, 16303, 21.30
2026/04/05 21:23:15.687, 0, 0, 351, 16303, 21.20
2026/04/05 21:23:16.687, 0, 0, 351, 16303, 21.33
2026/04/05 21:23:17.688, 0, 0, 351, 16303, 21.35
2026/04/05 21:23:18.688, 0, 0, 351, 16303, 21.39
2026/04/05 21:23:19.688, 0, 0, 351, 16303, 21.36
2026/04/05 21:23:20.688, 0, 0, 351, 16303, 21.23
2026/04/05 21:23:21.688, 0, 0, 351, 16303, 21.00
2026/04/05 21:23:22.689, 0, 0, 351, 16303, 21.19
2026/04/05 21:23:23.689, 0, 0, 351, 16303, 21.12
2026/04/05 21:23:24.689, 0, 0, 351, 16303, 21.23
2026/04/05 21:23:25.689, 0, 0, 351, 16303, 21.15
2026/04/05 21:23:26.690, 0, 0, 351, 16303, 21.24
2026/04/05 21:23:27.690, 0, 0, 351, 16303, 21.26
2026/04/05 21:23:28.690, 0, 0, 351, 16303, 21.15
2026/04/05 21:23:29.690, 0, 0, 351, 16303, 21.21
2026/04/05 21:23:30.690, 0, 0, 351, 16303, 21.33
2026/04/05 21:23:31.691, 0, 0, 351, 16303, 21.37
2026/04/05 21:23:32.691, 0, 0, 351, 16303, 21.85
2026/04/05 21:23:33.691, 0, 0, 351, 16303, 21.82
2026/04/05 21:23:34.691, 0, 0, 351, 16303, 21.55
2026/04/05 21:23:35.691, 0, 0, 351, 16303, 21.51
2026/04/05 21:23:36.692, 0, 0, 351, 16303, 21.51
2026/04/05 21:23:37.692, 0, 0, 351, 16303, 21.90
2026/04/05 21:23:38.692, 0, 0, 351, 16303, 21.58
2026/04/05 21:23:39.693, 0, 0, 351, 16303, 21.54
2026/04/05 21:23:40.693, 0, 0, 351, 16303, 21.58
2026/04/05 21:23:41.693, 0, 0, 351, 16303, 21.56
2026/04/05 21:23:42.693, 0, 0, 351, 16303, 21.47
2026/04/05 21:23:43.694, 0, 0, 351, 16303, 21.32
2026/04/05 21:23:44.694, 0, 0, 351, 16303, 21.35
2026/04/05 21:23:45.694, 0, 0, 351, 16303, 21.39
2026/04/05 21:23:46.694, 0, 0, 351, 16303, 21.24
2026/04/05 21:23:47.694, 0, 0, 351, 16303, 21.45
2026/04/05 21:23:48.694, 0, 0, 351, 16303, 21.51
2026/04/05 21:23:49.695, 0, 0, 351, 16303, 21.38
2026/04/05 21:23:50.695, 0, 0, 351, 16303, 21.47
2026/04/05 21:23:51.695, 0, 0, 351, 16303, 21.47
2026/04/05 21:23:52.695, 0, 0, 351, 16303, 21.73
2026/04/05 21:23:53.696, 0, 0, 351, 16303, 21.53
2026/04/05 21:23:54.696, 0, 0, 351, 16303, 21.51
2026/04/05 21:23:55.696, 0, 0, 351, 16303, 21.53
2026/04/05 21:23:56.696, 0, 0, 351, 16303, 21.38
2026/04/05 21:23:57.697, 0, 0, 351, 16303, 21.49
2026/04/05 21:23:58.697, 0, 0, 351, 16303, 21.50
2026/04/05 21:23:59.697, 0, 0, 351, 16303, 21.40
2026/04/05 21:24:00.697, 0, 0, 351, 16303, 21.44
2026/04/05 21:24:01.697, 0, 0, 351, 16303, 21.53
2026/04/05 21:24:02.698, 0, 0, 351, 16303, 21.57
2026/04/05 21:24:03.698, 0, 0, 351, 16303, 21.60
2026/04/05 21:24:04.698, 0, 0, 351, 16303, 21.58
2026/04/05 21:24:05.698, 0, 0, 351, 16303, 21.57
2026/04/05 21:24:06.698, 0, 0, 351, 16303, 21.49
2026/04/05 21:24:07.699, 0, 0, 351, 16303, 21.59
2026/04/05 21:24:08.699, 0, 0, 351, 16303, 21.60
2026/04/05 21:24:09.699, 0, 0, 351, 16303, 21.55
2026/04/05 21:24:10.699, 0, 0, 351, 16303, 21.59
2026/04/05 21:24:11.699, 0, 0, 351, 16303, 21.42
2026/04/05 21:24:12.700, 0, 0, 351, 16303, 21.29
2026/04/05 21:24:13.700, 0, 0, 351, 16303, 21.46
2026/04/05 21:24:14.700, 0, 0, 351, 16303, 21.23
2026/04/05 21:24:15.700, 0, 0, 351, 16303, 21.22
2026/04/05 21:24:16.701, 0, 0, 351, 16303, 21.14
2026/04/05 21:24:17.701, 0, 0, 351, 16303, 21.23
2026/04/05 21:24:18.701, 0, 0, 351, 16303, 21.41
2026/04/05 21:24:19.701, 0, 0, 351, 16303, 21.31
2026/04/05 21:24:20.701, 0, 0, 351, 16303, 21.21
2026/04/05 21:24:21.702, 0, 0, 351, 16303, 21.18
2026/04/05 21:24:22.702, 0, 0, 351, 16303, 21.17
2026/04/05 21:24:23.703, 0, 0, 351, 16303, 21.29
2026/04/05 21:24:24.703, 0, 0, 351, 16303, 21.11
2026/04/05 21:24:25.703, 0, 0, 351, 16303, 21.09
2026/04/05 21:24:26.703, 0, 0, 351, 16303, 21.08
2026/04/05 21:24:27.703, 0, 0, 351, 16303, 21.16
2026/04/05 21:24:28.704, 0, 0, 351, 16303, 21.36
2026/04/05 21:24:29.704, 0, 0, 351, 16303, 21.23
2026/04/05 21:24:30.704, 0, 0, 351, 16303, 21.16
2026/04/05 21:24:31.704, 0, 0, 351, 16303, 21.29
2026/04/05 21:24:32.704, 0, 0, 351, 16303, 21.28
2026/04/05 21:24:33.705, 0, 0, 351, 16303, 21.35
2026/04/05 21:24:34.705, 0, 0, 351, 16303, 21.27
2026/04/05 21:24:35.705, 0, 0, 351, 16303, 21.19
2026/04/05 21:24:36.705, 0, 0, 351, 16303, 21.27
2026/04/05 21:24:37.706, 0, 0, 351, 16303, 21.23
2026/04/05 21:24:38.706, 0, 0, 351, 16303, 21.21
