timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/05 17:25:40.018, 0, 0, 351, 16303, 21.02
2026/04/05 17:25:41.018, 0, 0, 351, 16303, 20.88
2026/04/05 17:25:42.018, 0, 0, 351, 16303, 20.94
2026/04/05 17:25:43.018, 0, 0, 351, 16303, 21.08
2026/04/05 17:25:44.019, 0, 0, 351, 16303, 21.11
2026/04/05 17:25:45.019, 0, 0, 351, 16303, 21.01
2026/04/05 17:25:46.019, 0, 0, 351, 16303, 21.05
2026/04/05 17:25:47.019, 0, 0, 351, 16303, 21.07
2026/04/05 17:25:48.020, 0, 0, 351, 16303, 20.82
2026/04/05 17:25:49.020, 0, 0, 351, 16303, 20.85
2026/04/05 17:25:50.020, 0, 0, 351, 16303, 20.83
2026/04/05 17:25:51.020, 0, 0, 351, 16303, 20.91
2026/04/05 17:25:52.020, 0, 0, 351, 16303, 20.98
2026/04/05 17:25:53.021, 0, 0, 351, 16303, 21.13
2026/04/05 17:25:54.021, 0, 0, 351, 16303, 21.23
2026/04/05 17:25:55.021, 0, 0, 351, 16303, 21.09
2026/04/05 17:25:56.021, 0, 0, 351, 16303, 20.95
2026/04/05 17:25:57.021, 0, 0, 351, 16303, 20.93
2026/04/05 17:25:58.022, 0, 0, 351, 16303, 20.99
2026/04/05 17:25:59.022, 0, 0, 351, 16303, 21.36
2026/04/05 17:26:00.022, 0, 0, 351, 16303, 21.28
2026/04/05 17:26:01.022, 0, 0, 351, 16303, 21.21
2026/04/05 17:26:02.022, 0, 0, 351, 16303, 20.71
2026/04/05 17:26:03.023, 0, 0, 351, 16303, 20.83
2026/04/05 17:26:04.023, 0, 0, 351, 16303, 21.00
2026/04/05 17:26:05.023, 0, 0, 351, 16303, 21.03
2026/04/05 17:26:06.023, 0, 0, 351, 16303, 20.79
2026/04/05 17:26:07.024, 0, 0, 351, 16303, 20.85
2026/04/05 17:26:08.024, 0, 0, 351, 16303, 20.95
2026/04/05 17:26:09.024, 0, 0, 351, 16303, 21.17
2026/04/05 17:26:10.024, 0, 0, 351, 16303, 21.07
2026/04/05 17:26:11.024, 0, 0, 351, 16303, 21.01
2026/04/05 17:26:12.025, 0, 0, 351, 16303, 20.85
2026/04/05 17:26:13.025, 0, 0, 351, 16303, 20.80
2026/04/05 17:26:14.025, 0, 0, 351, 16303, 20.94
2026/04/05 17:26:15.025, 0, 0, 351, 16303, 20.81
2026/04/05 17:26:16.025, 0, 0, 351, 16303, 20.87
2026/04/05 17:26:17.026, 0, 0, 351, 16303, 20.90
2026/04/05 17:26:18.026, 0, 0, 351, 16303, 20.93
2026/04/05 17:26:19.026, 0, 0, 351, 16303, 20.97
2026/04/05 17:26:20.026, 0, 0, 351, 16303, 20.92
2026/04/05 17:26:21.026, 0, 0, 351, 16303, 20.89
2026/04/05 17:26:22.027, 0, 0, 351, 16303, 20.68
2026/04/05 17:26:23.027, 0, 0, 351, 16303, 20.67
2026/04/05 17:26:24.027, 0, 0, 351, 16303, 20.86
2026/04/05 17:26:25.027, 0, 0, 351, 16303, 21.01
2026/04/05 17:26:26.027, 0, 0, 351, 16303, 21.08
2026/04/05 17:26:27.028, 0, 0, 351, 16303, 21.11
2026/04/05 17:26:28.028, 0, 0, 351, 16303, 20.96
2026/04/05 17:26:29.028, 0, 0, 351, 16303, 20.82
2026/04/05 17:26:30.028, 0, 0, 351, 16303, 20.82
2026/04/05 17:26:31.028, 0, 0, 351, 16303, 20.77
2026/04/05 17:26:32.029, 0, 0, 351, 16303, 20.79
2026/04/05 17:26:33.029, 0, 0, 351, 16303, 20.74
